event_id,user_id,product_id,event_type,event_timestamp
654,928,34,cart,2023-02-24 07:00:00
655,764,18,view,2023-05-15 09:00:00
656,507,41,view,2023-07-24 17:00:00
657,650,1,view,2023-12-28 13:00:00
658,143,28,view,2023-03-23 14:00:00
659,280,28,view,2023-07-21 14:00:00
660,338,33,view,2023-02-10 20:00:00
661,586,48,view,2023-02-16 11:00:00
662,348,43,purchase,2023-10-22 00:00:00
663,227,23,view,2023-11-30 06:00:00
664,234,1,view,2023-04-14 09:00:00
665,491,36,view,2023-08-18 02:00:00
666,375,5,cart,2023-09-20 17:00:00
667,581,29,view,2023-01-29 08:00:00
668,72,48,view,2023-07-27 18:00:00
669,941,41,view,2024-01-11 17:00:00
670,143,38,view,2023-04-18 23:00:00
671,392,36,view,2023-11-27 17:00:00
672,734,31,view,2024-01-27 06:00:00
673,69,16,purchase,2023-09-01 09:00:00
674,915,47,cart,2023-02-21 14:00:00
675,552,9,purchase,2023-03-19 01:00:00
676,232,37,view,2023-10-22 10:00:00
677,781,7,view,2023-12-21 12:00:00
678,439,26,cart,2023-10-03 03:00:00
679,956,24,view,2023-11-29 23:00:00
680,117,6,view,2023-03-28 15:00:00
681,350,46,view,2023-10-02 08:00:00
682,835,50,view,2023-08-26 16:00:00
683,461,49,view,2023-12-24 19:00:00
684,728,31,cart,2023-07-21 04:00:00
685,707,1,view,2023-10-08 13:00:00
686,822,10,view,2023-10-24 23:00:00
687,638,22,view,2023-04-07 06:00:00
688,965,41,cart,2023-02-14 22:00:00
689,655,14,purchase,2023-06-07 03:00:00
690,76,31,view,2023-11-29 00:00:00
691,757,46,view,2023-04-10 02:00:00
692,818,22,cart,2023-07-25 02:00:00
693,79,37,view,2023-09-13 22:00:00
694,787,1,view,2023-05-09 21:00:00
695,607,47,view,2023-07-04 01:00:00
696,911,27,view,2023-08-27 15:00:00
697,530,7,cart,2023-05-01 23:00:00
698,222,35,view,2023-11-23 06:00:00
699,290,2,view,2023-07-31 07:00:00
700,581,35,cart,2023-02-22 07:00:00
701,757,40,view,2023-04-09 07:00:00
702,279,6,view,2023-06-24 13:00:00
703,28,44,purchase,2023-09-07 03:00:00
704,643,27,cart,2023-09-06 00:00:00
705,987,35,view,2023-09-06 13:00:00
706,667,5,view,2023-09-10 10:00:00
707,555,29,view,2023-01-21 10:00:00
708,358,40,view,2023-12-02 15:00:00
709,535,39,cart,2023-05-27 10:00:00
710,789,39,view,2023-09-19 17:00:00
711,375,3,purchase,2023-10-11 13:00:00
712,119,44,view,2023-12-10 07:00:00
713,332,23,cart,2023-09-25 05:00:00
714,191,49,purchase,2023-11-18 18:00:00
715,236,38,view,2023-05-15 09:00:00
716,383,47,view,2023-07-13 05:00:00
717,243,45,view,2023-12-15 18:00:00
718,890,46,view,2023-12-31 11:00:00
719,586,15,cart,2023-03-14 19:00:00
720,293,36,cart,2023-09-08 11:00:00
721,247,7,view,2023-07-28 23:00:00
722,846,23,view,2023-11-21 23:00:00
723,616,42,view,2023-07-16 22:00:00
724,250,45,cart,2023-02-10 13:00:00
725,95,44,view,2023-03-20 01:00:00
726,936,37,view,2023-08-14 09:00:00
727,743,45,view,2023-09-08 02:00:00
728,139,35,view,2023-04-05 22:00:00
729,861,36,view,2023-09-25 03:00:00
730,340,42,purchase,2024-01-06 19:00:00
731,766,28,purchase,2023-03-18 18:00:00
732,797,3,cart,2024-02-02 05:00:00
733,94,46,view,2023-12-20 00:00:00
734,886,43,view,2023-02-05 18:00:00
735,73,21,view,2023-07-23 18:00:00
736,704,42,view,2023-08-22 00:00:00
737,362,38,cart,2023-05-26 14:00:00
738,252,17,view,2024-02-10 09:00:00
739,618,24,purchase,2023-06-30 12:00:00
740,680,4,cart,2023-10-10 15:00:00
741,634,32,view,2023-05-27 10:00:00
742,424,8,view,2023-12-17 13:00:00
743,489,27,view,2023-10-20 07:00:00
744,468,50,view,2023-12-06 01:00:00
745,646,43,view,2023-07-26 04:00:00
746,724,26,view,2023-05-02 14:00:00
747,817,5,view,2023-04-08 03:00:00
748,620,8,view,2023-12-20 01:00:00
749,706,22,cart,2023-10-03 14:00:00
750,793,2,purchase,2023-05-27 11:00:00
751,437,9,view,2023-03-05 08:00:00
752,869,18,view,2023-12-01 15:00:00
753,410,33,view,2023-03-08 15:00:00
754,166,22,view,2023-05-01 05:00:00
755,699,8,view,2024-02-03 13:00:00
756,890,13,view,2024-01-31 13:00:00
757,939,16,view,2023-08-20 21:00:00
758,783,20,view,2023-09-25 17:00:00
759,865,49,view,2023-09-01 23:00:00
760,453,6,view,2023-03-13 01:00:00
761,455,48,view,2023-10-18 19:00:00
762,154,11,purchase,2024-01-19 19:00:00
763,938,41,view,2023-12-25 00:00:00
764,277,37,view,2023-06-17 07:00:00
765,54,9,view,2024-01-04 16:00:00
766,845,36,view,2023-07-21 03:00:00
767,430,40,view,2023-07-22 10:00:00
768,560,9,view,2023-11-01 19:00:00
769,397,19,view,2023-07-17 20:00:00
770,294,44,purchase,2023-11-18 03:00:00
771,131,50,view,2023-09-28 06:00:00
772,516,8,view,2023-02-28 16:00:00
773,455,22,view,2023-10-09 17:00:00
774,416,26,view,2023-01-15 13:00:00
775,635,10,purchase,2023-08-23 12:00:00
776,738,44,view,2023-05-09 03:00:00
777,552,40,view,2023-03-21 04:00:00
778,279,49,view,2023-06-16 03:00:00
779,800,23,view,2023-07-02 08:00:00
780,876,26,cart,2023-01-31 00:00:00
781,597,16,view,2023-10-19 08:00:00
782,175,27,view,2023-09-07 01:00:00
783,302,20,view,2023-11-20 12:00:00
784,293,38,view,2023-07-21 16:00:00
785,8,33,cart,2023-05-09 02:00:00
786,360,8,view,2023-07-24 03:00:00
787,756,34,cart,2023-01-01 15:00:00
788,435,9,view,2023-11-03 12:00:00
789,928,32,view,2023-03-28 17:00:00
790,745,45,view,2023-06-16 05:00:00
791,543,45,view,2023-09-21 20:00:00
792,212,1,cart,2023-10-03 05:00:00
793,582,13,view,2023-03-18 13:00:00
794,946,17,view,2023-08-29 17:00:00
795,225,35,view,2023-06-25 23:00:00
796,280,42,view,2023-06-26 09:00:00
797,510,28,view,2023-06-06 03:00:00
798,802,5,view,2023-02-05 06:00:00
799,71,42,view,2023-02-15 09:00:00
800,391,44,view,2023-11-29 01:00:00
801,258,35,view,2023-11-04 22:00:00
802,908,38,cart,2023-09-02 17:00:00
803,791,21,view,2023-12-02 21:00:00
804,345,24,view,2023-08-01 23:00:00
805,833,34,view,2023-08-01 02:00:00
806,737,11,view,2023-07-31 10:00:00
807,876,36,view,2023-02-15 07:00:00
808,837,21,view,2023-04-06 15:00:00
809,41,2,view,2023-12-28 15:00:00
810,556,11,view,2023-12-04 07:00:00
811,772,26,cart,2023-12-06 08:00:00
812,362,15,view,2023-05-28 06:00:00
813,831,41,purchase,2023-08-29 16:00:00
814,137,46,cart,2023-03-13 21:00:00
815,10,24,cart,2023-09-26 19:00:00
816,849,13,cart,2023-02-28 11:00:00
817,820,34,view,2023-09-17 18:00:00
818,129,32,view,2023-02-11 03:00:00
819,277,36,view,2023-07-16 02:00:00
820,307,11,view,2023-07-03 06:00:00
821,562,6,view,2023-04-17 13:00:00
822,88,4,view,2023-08-25 12:00:00
823,634,18,view,2023-04-28 01:00:00
824,26,20,view,2023-02-04 14:00:00
825,357,15,view,2023-04-12 00:00:00
826,134,50,purchase,2023-08-05 05:00:00
827,703,19,view,2023-06-17 18:00:00
828,902,26,view,2023-12-01 05:00:00
829,651,15,view,2023-08-03 16:00:00
830,132,25,view,2024-02-15 17:00:00
831,107,12,view,2023-11-02 02:00:00
832,681,49,view,2023-06-04 09:00:00
833,448,39,view,2023-10-02 03:00:00
834,686,10,view,2024-01-22 23:00:00
835,149,23,view,2023-07-11 02:00:00
836,984,32,view,2024-01-14 13:00:00
837,227,21,view,2023-11-07 10:00:00
838,244,14,view,2023-06-05 15:00:00
839,309,40,view,2023-09-01 22:00:00
840,142,19,view,2023-09-30 09:00:00
841,790,39,view,2023-08-29 05:00:00
842,129,42,view,2023-02-25 20:00:00
843,675,40,view,2023-12-25 08:00:00
844,134,1,view,2023-08-07 19:00:00
845,934,47,view,2023-06-04 07:00:00
846,505,6,view,2023-07-10 13:00:00
847,621,9,cart,2024-01-13 08:00:00
848,507,31,view,2023-07-25 07:00:00
849,613,24,view,2023-08-04 00:00:00
850,10,24,view,2023-09-05 19:00:00
851,920,24,view,2023-05-03 19:00:00
852,116,28,view,2023-03-23 08:00:00
853,707,37,purchase,2023-10-01 14:00:00
854,341,15,cart,2023-11-28 20:00:00
855,322,45,cart,2023-12-06 00:00:00
856,211,25,view,2024-01-25 12:00:00
857,595,13,cart,2023-09-30 19:00:00
858,606,14,view,2023-02-19 14:00:00
859,335,25,view,2023-01-11 06:00:00
860,194,44,cart,2023-09-01 14:00:00
861,293,36,view,2023-08-06 07:00:00
862,894,38,view,2023-12-22 17:00:00
863,89,49,cart,2023-10-21 22:00:00
864,874,44,view,2023-12-02 11:00:00
865,676,41,view,2023-02-28 10:00:00
866,376,4,view,2023-03-01 22:00:00
867,521,17,view,2023-11-09 05:00:00
868,265,10,view,2023-11-22 17:00:00
869,117,8,view,2023-04-18 03:00:00
870,74,21,view,2023-10-08 19:00:00
871,669,24,cart,2023-06-23 05:00:00
872,820,38,purchase,2023-08-29 04:00:00
873,537,33,view,2023-08-10 15:00:00
874,882,27,view,2023-12-22 23:00:00
875,324,6,cart,2023-11-22 10:00:00
876,112,11,cart,2023-09-13 03:00:00
877,892,39,view,2023-02-15 11:00:00
878,969,37,view,2023-01-29 14:00:00
879,872,49,view,2024-01-15 23:00:00
880,626,26,purchase,2023-07-08 00:00:00
881,431,38,purchase,2023-06-05 23:00:00
882,565,15,cart,2024-01-06 09:00:00
883,912,30,view,2023-05-14 07:00:00
884,614,46,view,2023-02-11 14:00:00
885,481,14,view,2023-09-06 07:00:00
886,928,21,cart,2023-02-04 22:00:00
887,270,48,view,2023-01-21 11:00:00
888,740,32,view,2023-04-29 17:00:00
889,168,20,purchase,2023-12-28 21:00:00
890,930,31,purchase,2023-11-09 17:00:00
891,269,32,view,2023-06-30 11:00:00
892,689,26,view,2023-06-11 06:00:00
893,330,35,cart,2023-02-21 09:00:00
894,185,33,view,2023-07-19 09:00:00
895,758,44,view,2023-07-03 07:00:00
896,359,8,view,2024-01-09 11:00:00
897,391,9,purchase,2023-12-20 02:00:00
898,707,26,cart,2023-08-29 19:00:00
899,159,27,view,2023-04-20 15:00:00
900,335,7,cart,2023-02-01 17:00:00
901,349,7,view,2023-06-18 03:00:00
902,966,18,cart,2023-11-22 03:00:00
903,445,34,view,2023-03-02 05:00:00
904,373,36,view,2023-04-04 19:00:00
905,681,37,cart,2023-07-01 16:00:00
906,426,37,view,2023-07-12 06:00:00
907,90,1,view,2023-07-18 01:00:00
908,232,11,view,2023-10-13 23:00:00
909,155,20,cart,2023-07-26 17:00:00
910,952,47,view,2024-01-09 06:00:00
911,395,32,cart,2023-04-13 23:00:00
912,311,49,view,2023-02-14 17:00:00
913,440,25,view,2023-06-14 05:00:00
914,865,48,purchase,2023-10-25 10:00:00
915,713,45,cart,2023-07-31 05:00:00
916,675,13,cart,2023-12-11 19:00:00
917,364,20,cart,2024-01-26 21:00:00
918,414,42,view,2023-03-29 17:00:00
919,956,29,cart,2023-12-13 03:00:00
920,475,26,view,2023-08-09 21:00:00
921,226,7,cart,2023-10-12 15:00:00
922,912,30,view,2023-03-27 00:00:00
923,399,34,view,2023-08-12 04:00:00
924,18,2,cart,2023-11-30 13:00:00
925,822,17,purchase,2023-09-25 14:00:00
926,41,41,view,2023-12-16 02:00:00
927,697,39,view,2023-02-12 03:00:00
928,907,48,view,2023-03-19 16:00:00
929,652,46,purchase,2023-07-24 02:00:00
930,570,4,cart,2023-10-12 01:00:00
931,747,32,cart,2023-11-11 20:00:00
932,324,39,view,2023-12-09 21:00:00
933,126,26,view,2023-04-23 04:00:00
934,314,13,view,2023-03-30 16:00:00
935,28,23,view,2023-08-31 05:00:00
936,663,35,view,2023-06-13 00:00:00
937,549,49,cart,2023-06-09 21:00:00
938,496,28,purchase,2024-01-04 19:00:00
939,703,16,cart,2023-06-30 23:00:00
940,203,27,cart,2023-06-12 04:00:00
941,793,49,view,2023-04-10 16:00:00
942,395,49,view,2023-04-04 15:00:00
943,592,15,cart,2023-06-06 10:00:00
944,850,35,view,2023-05-17 17:00:00
945,856,9,cart,2023-04-28 12:00:00
946,318,20,view,2023-09-18 02:00:00
947,510,44,view,2023-05-08 01:00:00
948,209,47,view,2023-08-24 14:00:00
949,523,43,cart,2023-09-10 15:00:00
950,28,10,view,2023-10-05 12:00:00
951,491,22,view,2023-10-03 20:00:00
952,607,30,view,2023-06-28 22:00:00
953,722,8,view,2023-05-28 23:00:00
954,604,5,view,2023-09-14 10:00:00
955,41,46,view,2023-11-18 23:00:00
956,9,27,purchase,2023-05-16 00:00:00
957,480,32,view,2023-09-15 00:00:00
958,500,21,cart,2024-01-21 23:00:00
959,681,19,view,2023-05-27 00:00:00
960,520,38,view,2023-05-20 10:00:00
961,557,33,view,2023-09-24 14:00:00
962,525,6,view,2023-09-14 23:00:00
963,163,1,view,2023-05-27 17:00:00
964,369,11,view,2023-04-27 06:00:00
965,94,49,purchase,2023-12-02 05:00:00
966,791,11,view,2023-11-16 12:00:00
967,788,26,view,2023-07-21 04:00:00
968,517,8,cart,2023-04-12 01:00:00
969,927,41,view,2023-05-10 04:00:00
970,171,8,view,2023-05-18 10:00:00
971,727,35,cart,2023-10-06 12:00:00
972,463,13,cart,2023-03-26 08:00:00
973,406,27,view,2023-08-13 13:00:00
974,865,46,view,2023-08-29 16:00:00
975,422,36,view,2023-04-06 07:00:00
976,231,37,view,2023-07-29 07:00:00
977,979,3,view,2023-07-07 18:00:00
978,828,24,cart,2023-05-08 23:00:00
979,894,26,view,2023-11-15 13:00:00
980,461,24,view,2023-12-26 07:00:00
981,754,25,view,2023-04-06 12:00:00
982,789,43,view,2023-09-10 22:00:00
983,232,17,view,2023-09-02 18:00:00
984,68,35,view,2023-12-24 20:00:00
985,537,2,view,2023-09-06 05:00:00
986,64,25,view,2023-01-16 17:00:00
987,171,29,view,2023-05-11 19:00:00
988,176,19,cart,2023-11-19 06:00:00
989,171,28,view,2023-07-04 06:00:00
990,996,4,cart,2023-02-13 02:00:00
991,586,48,view,2023-03-25 06:00:00
992,172,12,view,2024-02-03 22:00:00
993,230,34,cart,2023-05-07 20:00:00
994,580,41,view,2023-05-15 05:00:00
995,938,32,view,2023-12-15 22:00:00
996,725,16,view,2023-07-13 20:00:00
997,208,45,view,2023-06-01 04:00:00
998,523,12,view,2023-10-04 01:00:00
999,851,26,cart,2023-10-01 22:00:00
1000,489,47,cart,2023-10-31 22:00:00
1001,816,43,view,2023-09-20 00:00:00
1002,287,30,purchase,2023-09-02 14:00:00
1003,553,20,cart,2023-11-01 16:00:00
1004,994,32,view,2023-07-11 10:00:00
1005,500,5,view,2024-01-07 05:00:00
1006,948,37,view,2023-05-30 07:00:00
1007,496,6,view,2023-11-27 02:00:00
1008,526,2,purchase,2024-01-14 21:00:00
1009,418,9,view,2023-07-22 06:00:00
1010,366,5,cart,2023-06-24 05:00:00
1011,391,47,view,2023-12-20 03:00:00
1012,402,46,view,2023-12-21 00:00:00
1013,871,26,cart,2023-03-16 20:00:00
1014,806,16,view,2023-05-17 23:00:00
1015,696,37,view,2023-08-09 00:00:00
1016,804,12,view,2023-05-27 13:00:00
1017,151,1,view,2023-03-19 13:00:00
1018,345,16,cart,2023-07-08 09:00:00
1019,482,32,view,2024-02-08 21:00:00
1020,35,27,view,2023-07-16 08:00:00
1021,380,16,view,2023-11-14 02:00:00
1022,237,17,view,2023-08-24 13:00:00
1023,936,45,view,2023-07-25 12:00:00
1024,116,5,view,2023-03-13 22:00:00
1025,80,26,view,2023-08-24 12:00:00
1026,308,12,cart,2023-01-25 00:00:00
1027,360,9,view,2023-08-13 23:00:00
1028,522,40,view,2023-10-07 07:00:00
1029,667,24,cart,2023-10-21 17:00:00
1030,70,11,view,2023-09-21 05:00:00
1031,133,39,view,2023-10-22 09:00:00
1032,918,6,view,2023-08-08 12:00:00
1033,95,23,view,2023-04-08 17:00:00
1034,74,18,view,2023-11-19 19:00:00
1035,445,49,view,2023-03-20 16:00:00
1036,409,49,view,2023-10-28 07:00:00
1037,24,23,view,2023-06-12 00:00:00
1038,149,15,view,2023-07-18 05:00:00
1039,700,31,view,2023-02-15 12:00:00
1040,485,22,view,2023-01-10 09:00:00
1041,336,44,cart,2023-04-17 11:00:00
1042,762,43,view,2023-03-02 17:00:00
1043,501,38,view,2023-09-04 20:00:00
1044,735,29,view,2023-12-14 01:00:00
1045,688,20,view,2023-01-14 07:00:00
1046,61,40,view,2023-05-04 06:00:00
1047,636,28,view,2024-02-04 00:00:00
1048,593,44,view,2023-05-23 03:00:00
1049,402,49,view,2024-01-01 01:00:00
1050,136,6,view,2023-12-16 18:00:00
1051,725,21,view,2023-07-06 01:00:00
1052,367,11,view,2023-07-22 22:00:00
1053,530,9,view,2023-05-22 14:00:00
1054,121,32,view,2023-07-10 22:00:00
1055,946,4,view,2023-07-31 14:00:00
1056,231,34,view,2023-08-10 08:00:00
1057,640,22,cart,2023-08-01 02:00:00
1058,600,14,view,2023-08-29 16:00:00
1059,4,8,view,2023-05-14 00:00:00
1060,273,1,cart,2023-06-11 13:00:00
1061,105,4,view,2023-08-10 18:00:00
1062,634,43,view,2023-05-18 04:00:00
1063,993,13,view,2023-04-09 11:00:00
1064,716,36,view,2023-11-21 00:00:00
1065,751,26,view,2023-09-08 18:00:00
1066,233,11,view,2023-06-30 08:00:00
1067,539,13,view,2023-10-01 06:00:00
1068,421,10,view,2024-01-08 20:00:00
1069,108,50,cart,2023-10-07 05:00:00
1070,363,2,view,2023-10-19 12:00:00
1071,472,6,view,2023-04-10 03:00:00
1072,97,8,view,2024-01-05 03:00:00
1073,149,3,cart,2023-07-29 16:00:00
1074,116,29,view,2023-02-19 08:00:00
1075,142,36,cart,2023-09-28 01:00:00
1076,492,37,view,2023-10-25 12:00:00
1077,136,46,view,2023-12-29 17:00:00
1078,181,8,view,2024-01-28 13:00:00
1079,926,19,view,2023-10-05 08:00:00
1080,848,23,view,2023-12-25 09:00:00
1081,492,2,view,2023-11-02 22:00:00
1082,888,22,view,2023-05-14 16:00:00
1083,623,3,view,2024-01-15 21:00:00
1084,382,32,cart,2023-04-05 21:00:00
1085,530,44,view,2023-04-21 19:00:00
1086,222,11,purchase,2023-12-08 07:00:00
1087,533,25,cart,2023-08-04 16:00:00
1088,354,4,view,2023-10-18 08:00:00
1089,242,38,view,2023-11-01 12:00:00
1090,141,16,view,2023-09-27 00:00:00
1091,966,20,view,2024-01-15 21:00:00
1092,821,50,view,2023-03-17 21:00:00
1093,684,11,view,2023-08-26 16:00:00
1094,209,29,view,2023-09-18 04:00:00
1095,243,6,view,2024-01-16 11:00:00
1096,486,50,view,2023-10-16 13:00:00
1097,708,29,view,2023-03-09 00:00:00
1098,478,47,view,2023-04-29 01:00:00
1099,259,1,view,2023-10-25 22:00:00
1100,79,37,view,2023-10-22 06:00:00
1101,756,16,view,2023-02-17 10:00:00
1102,677,49,cart,2023-06-03 18:00:00
1103,669,9,view,2023-07-14 04:00:00
1104,470,15,cart,2023-03-21 05:00:00
1105,570,34,view,2023-10-16 05:00:00
1106,98,30,cart,2023-03-01 10:00:00
1107,335,32,view,2023-01-10 05:00:00
1108,96,30,view,2024-01-30 14:00:00
1109,595,38,view,2023-09-03 18:00:00
1110,322,12,view,2023-11-23 15:00:00
1111,662,20,view,2023-11-03 02:00:00
1112,271,42,view,2023-09-26 12:00:00
1113,473,5,view,2023-10-23 04:00:00
1114,71,11,cart,2023-04-12 21:00:00
1115,67,25,view,2023-10-04 23:00:00
1116,100,49,cart,2023-05-17 07:00:00
1117,597,16,cart,2023-10-18 07:00:00
1118,42,29,view,2023-05-28 04:00:00
1119,510,19,view,2023-05-18 20:00:00
1120,908,27,view,2023-08-11 19:00:00
1121,195,14,cart,2023-08-25 20:00:00
1122,163,45,view,2023-06-24 19:00:00
1123,183,5,view,2023-06-14 23:00:00
1124,107,50,view,2023-10-18 16:00:00
1125,100,6,view,2023-06-10 04:00:00
1126,693,42,view,2023-07-02 19:00:00
1127,657,45,view,2023-02-23 06:00:00
1128,844,23,purchase,2023-04-26 20:00:00
1129,330,12,view,2023-02-25 08:00:00
1130,87,17,view,2023-11-14 07:00:00
1131,869,27,view,2023-11-21 17:00:00
1132,197,27,view,2023-11-20 04:00:00
1133,229,49,view,2023-11-21 07:00:00
1134,765,10,view,2023-03-28 20:00:00
1135,958,47,view,2023-09-09 12:00:00
1136,571,1,view,2023-04-15 02:00:00
1137,143,50,view,2023-03-19 15:00:00
1138,854,10,view,2023-03-09 19:00:00
1139,423,25,view,2024-01-28 14:00:00
1140,787,29,view,2023-04-30 21:00:00
1141,73,8,cart,2023-08-28 18:00:00
1142,863,16,view,2023-05-18 13:00:00
1143,199,11,cart,2023-11-04 18:00:00
1144,454,32,view,2023-05-02 17:00:00
1145,870,20,view,2023-04-16 00:00:00
1146,601,48,view,2023-03-23 22:00:00
1147,646,42,view,2023-07-06 00:00:00
1148,908,30,view,2023-08-31 16:00:00
1149,986,20,view,2023-08-23 09:00:00
1150,853,22,cart,2023-12-24 06:00:00
1151,355,48,view,2023-08-26 14:00:00
1152,42,40,cart,2023-06-24 11:00:00
1153,263,21,view,2023-04-07 21:00:00
1154,648,19,view,2024-01-03 15:00:00
1155,530,27,view,2023-05-15 17:00:00
1156,872,13,view,2024-01-31 06:00:00
1157,535,37,cart,2023-04-28 18:00:00
1158,132,50,cart,2024-01-21 07:00:00
1159,598,19,cart,2024-01-25 05:00:00
1160,106,44,view,2023-12-10 18:00:00
1161,983,26,view,2023-05-07 21:00:00
1162,412,10,cart,2023-10-27 19:00:00
1163,780,31,cart,2023-10-25 14:00:00
1164,748,46,view,2023-01-28 00:00:00
1165,854,11,purchase,2023-02-23 10:00:00
1166,711,11,view,2023-03-30 04:00:00
1167,1,26,view,2023-06-05 18:00:00
1168,674,23,view,2023-09-14 05:00:00
1169,800,17,view,2023-07-11 03:00:00
1170,823,8,view,2023-05-04 12:00:00
1171,335,27,purchase,2023-01-27 03:00:00
1172,350,8,view,2023-09-22 15:00:00
1173,643,44,view,2023-09-11 14:00:00
1174,26,6,view,2023-03-19 15:00:00
1175,354,19,cart,2023-11-16 04:00:00
1176,829,15,view,2023-03-04 19:00:00
1177,281,39,cart,2023-04-29 17:00:00
1178,565,45,view,2024-01-02 10:00:00
1179,687,12,view,2023-07-06 07:00:00
1180,726,3,cart,2023-09-18 13:00:00
1181,944,19,view,2023-06-10 18:00:00
1182,348,4,view,2023-09-19 22:00:00
1183,887,48,view,2023-02-04 06:00:00
1184,387,46,cart,2023-05-28 17:00:00
1185,662,9,view,2023-12-27 03:00:00
1186,818,47,purchase,2023-08-28 03:00:00
1187,953,35,view,2023-12-22 16:00:00
1188,780,38,cart,2023-10-05 09:00:00
1189,995,27,purchase,2024-01-09 03:00:00
1190,60,14,purchase,2023-09-21 18:00:00
1191,899,28,view,2024-02-10 17:00:00
1192,372,33,cart,2023-08-14 10:00:00
1193,111,49,view,2023-06-18 21:00:00
1194,78,5,view,2023-09-21 20:00:00
1195,662,10,view,2023-11-25 11:00:00
1196,296,11,view,2023-09-09 07:00:00
1197,236,12,view,2023-06-08 10:00:00
1198,733,9,cart,2023-08-22 02:00:00
1199,357,5,cart,2023-04-19 17:00:00
1200,655,26,view,2023-06-01 21:00:00
1201,188,1,view,2023-09-14 21:00:00
1202,714,9,view,2023-11-03 20:00:00
1203,106,21,cart,2023-12-11 12:00:00
1204,384,47,view,2023-02-07 13:00:00
1205,106,4,cart,2023-11-20 03:00:00
1206,157,23,cart,2023-04-22 14:00:00
1207,894,38,cart,2023-12-29 18:00:00
1208,453,41,view,2023-04-17 16:00:00
1209,312,7,view,2023-09-20 09:00:00
1210,888,20,view,2023-03-31 16:00:00
1211,190,5,view,2023-07-08 06:00:00
1212,540,16,view,2023-06-27 13:00:00
1213,808,37,view,2023-10-24 08:00:00
1214,979,3,cart,2023-07-04 21:00:00
1215,419,40,view,2023-11-08 18:00:00
1216,288,14,view,2023-05-22 21:00:00
1217,983,34,view,2023-05-01 08:00:00
1218,644,26,view,2023-06-10 19:00:00
1219,902,10,cart,2023-11-29 15:00:00
1220,514,18,view,2023-06-21 14:00:00
1221,875,48,view,2023-11-01 20:00:00
1222,783,19,purchase,2023-09-28 08:00:00
1223,180,5,view,2023-10-15 16:00:00
1224,87,31,view,2023-10-11 01:00:00
1225,936,46,cart,2023-07-11 04:00:00
1226,597,40,cart,2023-10-06 00:00:00
1227,160,5,cart,2023-08-11 00:00:00
1228,291,3,cart,2024-02-12 20:00:00
1229,149,43,view,2023-07-23 01:00:00
1230,215,38,view,2023-07-03 18:00:00
1231,145,20,purchase,2023-08-22 02:00:00
1232,497,25,view,2023-01-25 16:00:00
1233,908,20,view,2023-08-22 18:00:00
1234,503,36,purchase,2023-06-09 06:00:00
1235,832,48,view,2023-11-29 14:00:00
1236,336,21,view,2023-05-25 20:00:00
1237,133,8,view,2023-10-25 08:00:00
1238,440,8,view,2023-05-05 18:00:00
1239,644,49,view,2023-06-17 19:00:00
1240,841,7,view,2023-03-16 07:00:00
1241,117,3,view,2023-04-15 05:00:00
1242,685,2,cart,2023-10-19 22:00:00
1243,885,35,view,2023-09-20 06:00:00
1244,942,48,view,2023-09-12 03:00:00
